start_year,end_year,at_grade_transformed,elevated_transformed,duration_transformed,tunnel_transformed,stations_transformed,tunnel_MRT_interaction,at_grade_MRT_interaction,tunnel_asia_interaction,at_grade_asia_interaction,stations_Streetcar_interaction,stations_LightRail_interaction,stations_MRT_interaction,stations_tunnel_interaction,stations_atgrade_interaction,stations_elevated_interaction,duration_tunnel_interaction,duration_atgrade_interaction,duration_elevated_interaction,extension_tunnel_interaction,extension_atgrade_interaction,extension_elevated_interaction,cost_real_2023_transformed,region,sub_region,train_type,project_type,soil_type,city_size,country_income_class,elevation_class,precipitation_type,temperature_category,poverty_rate,city_density_type
2009,2015,0.0,0.0,1.8382964414721545,1.275554852414022,1.2422673848867312,1.275554852414022,0.0,0.0,0.0,0.0,0.0,1.2422673848867312,1.5845801907879473,0.0,0.0,2.3448479460952356,0.0,0.0,1.275554852414022,0.0,0.0,11.089410330363338,Europe,Southern Europe,MRT,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),middle-income,High-land,Low,Mild,Low Poverty,Medium Density
2019,2023,0.8793631436650673,0.0,1.535341668488013,0.0,2.8229922786213404,0.0,0.0,0.0,0.0,2.8229922786213404,0.0,0.0,0.0,2.4824353646706734,0.0,0.0,1.3501228762015887,0.0,0.0,0.0,0.0,10.90461442807927,Europe,Northern Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2007,2009,0.0,0.7729382939136031,1.0637428820827777,2.5964521772606477,4.4217918708135135,2.5964521772606477,0.0,2.5964521772606477,0.0,0.0,0.0,4.4217918708135135,11.48097113036718,0.0,3.4177722646676365,2.7619575222293444,0.0,0.8222076084398013,0.0,0.0,0.0,25.456402359929182,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Mild,High Poverty,Low Density
2017,2020,0.0,0.0,1.3310818112918161,1.685870785052498,1.9300776947834186,1.685870785052498,0.0,1.685870785052498,0.0,0.0,0.0,1.9300776947834186,3.253861598516838,0.0,0.0,2.244031938171635,0.0,0.0,1.685870785052498,0.0,0.0,15.526032853342112,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Coastal,Moderate,Mild,High Poverty,Medium Density
2013,2017,1.0292638408426302,0.0,1.535341668488013,0.0,2.8229922786213404,0.0,0.0,0.0,0.0,0.0,2.8229922786213404,0.0,0.0,2.9056038753628894,0.0,0.0,1.5802716627137046,0.0,0.0,0.0,0.0,14.056820719829137,Americas,Northern America,Light Rail,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,High-land,Low,Cold,Low Poverty,Medium Density
2009,2013,0.0,0.7132211125977105,1.535341668488013,0.0,2.4270916887182574,0.0,0.0,0.0,0.0,0.0,2.4270916887182574,0.0,0.0,0.0,1.7310530346042916,0.0,0.0,1.095038093016646,0.0,0.0,0.0,14.526038497698286,Asia,Southern Asia,Light Rail,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),low-income,Mid-land,Moderate,Hot,High Poverty,Low Density
2015,2020,0.0,0.6553357803212897,1.7002481439817703,2.768962353550438,4.509780175426842,2.768962353550438,0.0,2.768962353550438,0.0,0.0,0.0,4.509780175426842,12.487411528545016,0.0,2.9554203103408323,4.707923102379526,0.0,1.114233444176118,0.0,0.0,0.0,24.8156327234372,Asia,Eastern Asia,MRT,New,Clay Dominant,Large (5M-15M),low-income,Coastal,Low,Mild,High Poverty,Low Density
2018,2023,1.0834974688718182,0.0,1.7002481439817703,2.3180801283721895,4.909614595201947,2.3180801283721895,1.0834974688718182,2.3180801283721895,1.0834974688718182,0.0,0.0,4.909614595201947,11.380880031103704,5.319554987037446,0.0,3.9413114358658388,1.8422145604582547,0.0,0.0,0.0,0.0,26.991916364328855,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Medium (1M-5M),low-income,Mid-land,Moderate,Mild,High Poverty,Low Density
2017,2021,0.0,0.0,1.535341668488013,3.059801768993419,4.509780175426842,3.059801768993419,0.0,3.059801768993419,0.0,0.0,0.0,4.509780175426842,13.799033358542502,0.0,0.0,4.6978411532489295,0.0,0.0,0.0,0.0,0.0,25.28971780630232,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Coastal,Moderate,Mild,High Poverty,Low Density
2010,2014,0.7320964592652641,0.0,1.535341668488013,0.0,0.7486075368554612,0.0,0.0,0.0,0.0,0.0,0.7486075368554612,0.0,0.0,0.5480529271111739,0.0,0.0,1.1240181992624974,0.0,0.0,0.7320964592652641,0.0,10.667999946154334,Americas,Northern America,Light Rail,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,High-land,Moderate,Cold,Low Poverty,Medium Density
2015,2018,0.0,0.7342120832978278,1.3310818112918161,0.0,2.4270916887182574,0.0,0.0,0.0,0.0,0.0,0.0,2.4270916887182574,0.0,0.0,1.7820000451286748,0.0,0.0,0.9772963497084105,0.0,0.0,0.7342120832978278,16.291814809310342,Asia,South-eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Hot,Moderate Poverty,Medium Density
2021,2024,1.0052315785915116,0.0,1.3310818112918161,0.0,4.2360005683305255,0.0,0.0,0.0,0.0,4.2360005683305255,0.0,0.0,0.0,4.2581615382174345,0.0,0.0,1.3380454703993208,0.0,0.0,0.0,0.0,15.050370580043182,Africa,Northern Africa,Streetcar,New,"High Altitude/Wet (Mountain, Swampy)",Medium (1M-5M),low-income,Mid-land,Low,Mild,High Poverty,High Density
2014,2017,0.9082266917889431,0.0,1.3310818112918161,0.0,4.330623642491559,0.0,0.0,0.0,0.0,0.0,4.330623642491559,0.0,0.0,3.9331879842030912,0.0,0.0,1.2089240299700004,0.0,0.0,0.0,0.0,8.792673033861405,Americas,Northern America,Light Rail,New,Clay Dominant,Medium (1M-5M),high-income,Mid-land,Moderate,Cold,Low Poverty,Low Density
2015,2017,0.8759987548821856,0.0,1.0637428820827777,0.0,2.8229922786213404,0.0,0.0,0.0,0.0,2.8229922786213404,0.0,0.0,0.0,2.472937721114318,0.0,0.0,0.9318374402193008,0.0,0.0,0.0,0.0,12.247889528037968,Europe,Western Europe,Streetcar,New,Clay Dominant,Small (<1M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2020,2025,0.0,0.0,1.7002481439817703,1.8923094988432783,2.634728007754283,1.8923094988432783,0.0,1.8923094988432783,0.0,0.0,0.0,2.634728007754283,4.985720835941856,0.0,0.0,3.217395713247358,0.0,0.0,1.8923094988432783,0.0,0.0,18.743191803992964,Asia,Eastern Asia,MRT,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),low-income,High-land,Moderate,Mild,High Poverty,Medium Density
2016,2021,0.5145080849244963,0.7636283183433523,1.7002481439817703,0.0,3.6981974818233416,0.0,0.5145080849244963,0.0,0.5145080849244963,0.0,0.0,3.6981974818233416,0.0,1.9027525040455222,2.8240483239463785,0.0,0.8747914164564898,1.2983576309552052,0.0,0.0,0.0,20.47970454709501,Asia,Southern Asia,MRT,New,Clay Dominant,Metropolis (>15M),low-income,Coastal,High,Hot,High Poverty,High Density
2016,2023,0.0,0.0,1.956868022416948,1.1859929285240978,1.2422673848867312,1.1859929285240978,0.0,1.1859929285240978,0.0,0.0,0.0,1.2422673848867312,1.4733203338117868,0.0,0.0,2.3208316366414357,0.0,0.0,1.1859929285240978,0.0,0.0,12.102119450725617,Asia,Eastern Asia,MRT,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),low-income,Mid-land,Low,Cold,High Poverty,Medium Density
2024,2026,1.027535738538488,0.0,1.0637428820827777,0.0,4.035087151905229,0.0,0.0,0.0,0.0,4.035087151905229,0.0,0.0,0.0,4.146196256700104,0.0,0.0,1.0930338279559868,0.0,0.0,0.0,0.0,15.37472201369046,Europe,Northern Europe,Streetcar,New,Clay Dominant,Medium (1M-5M),high-income,Mid-land,Moderate,Cold,Low Poverty,High Density
2002,2006,0.736631727324054,0.0,1.535341668488013,0.0,1.9300776947834186,0.0,0.0,0.0,0.0,0.0,1.9300776947834186,0.0,0.0,1.421756466177938,0.0,0.0,1.13098138529092,0.0,0.0,0.736631727324054,0.0,10.815188175004618,Americas,Northern America,Light Rail,Extension,Clay Dominant,Large (5M-15M),high-income,Coastal,Moderate,Mild,Low Poverty,Medium Density
2021,2024,0.0,0.7410567242866319,1.3310818112918161,0.0,3.3037960867119844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4483003057297767,0.0,0.0,0.98640712683343,0.0,0.0,0.0,12.348488056821106,Asia,Eastern Asia,Monorail/APM,New,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,High,Mild,High Poverty,Medium Density
2016,2020,0.0,0.0,1.535341668488013,2.5330014774666796,3.9280179522512544,2.5330014774666796,0.0,2.5330014774666796,0.0,0.0,0.0,3.9280179522512544,9.949675276568069,0.0,0.0,3.889022714696294,0.0,0.0,0.0,0.0,0.0,23.507898615872787,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Coastal,Moderate,Mild,High Poverty,Medium Density
1999,2003,0.9829799376162023,0.1615246523480357,1.535341668488013,0.0,2.634728007754283,0.0,0.0,0.0,0.0,0.0,2.634728007754283,0.0,0.0,2.589884772697966,0.4255735254841433,0.0,1.509210057509903,0.24799552923797938,0.0,0.9829799376162023,0.1615246523480357,11.269819130128553,Americas,Northern America,Light Rail,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,Coastal,Low,Mild,Low Poverty,Medium Density
2017,2023,0.9369028108937534,0.0,1.8382964414721545,0.0,3.5741864161306065,0.0,0.0,0.0,0.0,3.5741864161306065,0.0,0.0,0.0,3.3486652999310356,0.0,0.0,1.7223051032712458,0.0,0.0,0.0,0.0,12.685083092419248,Europe,Western Europe,Streetcar,New,Clay Dominant,Large (5M-15M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2011,2020,0.0,0.7708529429182134,2.152938006979087,1.6613730417238886,4.2360005683305255,1.6613730417238886,0.0,1.6613730417238886,0.0,0.0,0.0,4.2360005683305255,7.037577148951406,0.0,3.26533350430081,3.576833165297812,0.0,1.6595985986003021,1.6613730417238886,0.0,0.7708529429182134,24.446437669683974,Asia,South-eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Hot,Moderate Poverty,Medium Density
2009,2017,0.0,0.0,2.060682505183506,1.9769175393067844,2.4270916887182574,1.9769175393067844,0.0,0.0,0.0,0.0,0.0,2.4270916887182574,4.798160128932845,0.0,0.0,4.073799387439917,0.0,0.0,0.0,0.0,0.0,20.34318117572243,Americas,Northern America,MRT,New,Clay Dominant,Large (5M-15M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2017,2022,0.0,0.7774336093332158,1.7002481439817703,0.0,5.123370381490767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.983080327633262,0.0,0.0,1.321830051337849,0.0,0.0,0.0,22.841846928270847,Asia,South-eastern Asia,Monorail/APM,New,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Hot,Moderate Poverty,Medium Density
2019,2024,0.0,0.0,1.7002481439817703,2.9777306610084837,4.9827722148612565,2.9777306610084837,0.0,2.9777306610084837,0.0,0.0,0.0,4.9827722148612565,14.837353601013517,0.0,0.0,5.062881029657285,0.0,0.0,0.0,0.0,0.0,24.801946322742868,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Medium (1M-5M),low-income,Coastal,Moderate,Mild,High Poverty,Low Density
2012,2019,0.0,0.7453989993838407,1.956868022416948,0.0,3.3037960867119844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462646297203362,0.0,0.0,1.4586474658358282,0.0,0.0,0.0,20.464904090649807,Asia,Eastern Asia,Monorail/APM,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),low-income,Mid-land,High,Mild,High Poverty,High Density
2014,2019,0.0,0.775817668528483,1.7002481439817703,0.0,2.4270916887182574,0.0,0.0,0.0,0.0,0.0,0.0,2.4270916887182574,0.0,0.0,1.8829806152462572,0.0,0.0,1.3190825509838175,0.0,0.0,0.0,26.143393343053457,Asia,Western Asia,MRT,New,"High Altitude/Wet (Mountain, Swampy)",Large (5M-15M),low-income,High-land,Low,Hot,High Poverty,Medium Density
2009,2012,1.063081960577,0.0,1.3310818112918161,0.0,5.506493980785154,0.0,0.0,0.0,0.0,5.506493980785154,0.0,0.0,0.0,5.853854416998532,0.0,0.0,1.4150490616364884,0.0,0.0,0.0,0.0,18.118194121144768,Africa,Northern Africa,Streetcar,New,"High Altitude/Wet (Mountain, Swampy)",Medium (1M-5M),low-income,Mid-land,Low,Mild,High Poverty,High Density
2021,2026,0.0,0.7322310748526469,1.7002481439817703,2.7847617787937193,3.3037960867119844,2.7847617787937193,0.0,2.7847617787937193,0.0,0.0,0.0,3.3037960867119844,9.200285067203795,0.0,2.4191421596670852,4.734786045825395,0.0,1.2449745259839897,0.0,0.0,0.0,21.29051745840151,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Coastal,Moderate,Mild,High Poverty,Medium Density
2007,2010,1.0614463687951734,0.764494437299686,1.3310818112918161,0.0,3.9280179522512544,0.0,0.0,0.0,0.0,0.0,3.9280179522512544,0.0,0.0,4.169380391979347,3.002947874109388,0.0,1.4128719551650004,1.0176046403233838,0.0,1.0614463687951734,0.764494437299686,18.88744290741276,Americas,Northern America,Light Rail,Extension,Clay Dominant,Large (5M-15M),high-income,Mid-land,Moderate,Mild,Low Poverty,High Density
2016,2021,0.0,0.7654715491278827,1.7002481439817703,1.3166412100270253,3.5741864161306065,1.3166412100270253,0.0,1.3166412100270253,0.0,0.0,0.0,3.5741864161306065,4.705921127796358,0.0,2.7359380128273307,2.2386167736383618,0.0,1.3014915806755332,0.0,0.0,0.0,19.14254869948854,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2002,2004,1.014918283457546,0.0,1.0637428820827777,0.0,4.9827722148612565,0.0,0.0,0.0,1.014918283457546,4.9827722148612565,0.0,0.0,0.0,5.057106623166941,0.0,0.0,1.0796120999236356,0.0,0.0,0.0,0.0,11.381630254634903,Asia,Western Asia,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),low-income,High-land,Low,Cold,High Poverty,Low Density
2006,2007,0.6715621342924988,0.0,0.6791564163609107,0.0,1.6201237036476763,0.0,0.0,0.0,0.0,1.6201237036476763,0.0,0.0,0.0,1.0880137322395014,0.0,0.0,0.45609573248977814,0.0,0.0,0.6715621342924988,0.0,7.402846904382631,Europe,Western Europe,Streetcar,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2010,2013,0.9437367875496265,0.0,1.3310818112918161,0.0,3.6981974818233416,0.0,0.0,0.0,0.0,3.6981974818233416,0.0,0.0,0.0,3.4901250112200786,0.0,0.0,1.2561908725542767,0.0,0.0,0.0,0.0,9.646647180788413,Europe,Southern Europe,Streetcar,New,"Cold Climates (Permafrost, Rock Outcrops)",Small (<1M),middle-income,Mid-land,Low,Mild,Low Poverty,Medium Density
2007,2011,0.0,0.7786352191947447,1.535341668488013,0.0,5.053986169480148,0.0,0.0,0.0,0.0,0.0,0.0,5.053986169480148,0.0,0.0,3.935211628880383,0.0,0.0,1.195471096581989,0.0,0.0,0.0,23.622392556356964,Asia,Eastern Asia,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2010,2012,0.0,0.7627339900378061,1.0637428820827777,0.0,1.6201237036476763,0.0,0.0,0.0,0.0,0.0,0.0,1.6201237036476763,0.0,0.0,1.2357234168380202,0.0,0.0,0.8113528528253124,0.0,0.0,0.0,20.5233020156572,Asia,South-eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Hot,High Poverty,Medium Density
2019,2023,0.8062228945214922,0.0,1.535341668488013,1.2320964678296664,2.634728007754283,1.2320964678296664,0.8062228945214922,0.0,0.0,0.0,0.0,2.634728007754283,3.246239072045946,2.1241780406885025,0.0,1.8916890466557874,1.237827604047863,0.0,0.0,0.0,0.0,12.856779959292485,Europe,Southern Europe,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Medium Density
1999,2003,1.0567797595703141,0.7604481836531781,1.535341668488013,0.0,4.035087151905229,0.0,1.0567797595703141,0.0,1.0567797595703141,0.0,0.0,4.035087151905229,0.0,4.2641984302356715,3.068474695548607,0.0,1.6225179992830474,1.1675477830887495,0.0,0.0,0.0,21.374710348591055,Asia,Eastern Asia,MRT,New,Clay Dominant,Metropolis (>15M),low-income,Mid-land,Low,Mild,High Poverty,Low Density
2001,2004,0.0,0.0,1.3310818112918161,0.9019956788964991,1.2422673848867312,0.9019956788964991,0.0,0.0,0.0,0.0,0.0,1.2422673848867312,1.1205198132018857,0.0,0.0,1.2006300420429434,0.0,0.0,0.9019956788964991,0.0,0.0,8.951332945390266,Americas,Latin America and the Caribbean,MRT,Extension,"Cold Climates (Permafrost, Rock Outcrops)",Large (5M-15M),low-income,High-land,Moderate,Hot,High Poverty,Medium Density
2022,2025,0.9580899460225193,0.0,1.3310818112918161,0.0,4.4217918708135135,0.0,0.0,0.0,0.0,4.4217918708135135,0.0,0.0,0.0,4.236474334830533,0.0,0.0,1.2752961007321333,0.0,0.0,0.9580899460225193,0.0,10.703586785039665,Europe,Southern Europe,Streetcar,Extension,Clay Dominant,Medium (1M-5M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Medium Density
2020,2025,1.046026801215591,0.0,1.7002481439817703,0.0,5.446187395686008,0.0,0.0,0.0,1.046026801215591,5.446187395686008,0.0,0.0,0.0,5.696857980330106,0.0,0.0,1.778505127321997,0.0,0.0,0.0,0.0,16.448106260054384,Asia,Western Asia,Streetcar,New,"Cold Climates (Permafrost, Rock Outcrops)",Small (<1M),middle-income,High-land,Low,Mild,Low Poverty,Medium Density
2007,2010,0.0,0.0,1.3310818112918161,1.8560945752334326,2.9955711744838838,1.8560945752334326,0.0,0.0,0.0,0.0,0.0,2.9955711744838838,5.560063406685179,0.0,0.0,2.4706137291306316,0.0,0.0,1.8560945752334326,0.0,0.0,15.495726863586277,Europe,Eastern Europe,MRT,Extension,Clay Dominant,Medium (1M-5M),low-income,High-land,Moderate,Cold,Moderate Poverty,Low Density
2019,2023,0.0,0.5689183791820841,1.535341668488013,0.9517516489563791,1.2422673848867312,0.9517516489563791,0.0,0.9517516489563791,0.0,0.0,0.0,1.2422673848867312,1.1823300320106753,0.0,0.7067487471205254,1.4612639646949048,0.0,0.873484093526917,0.0,0.0,0.0,15.069029653186464,Asia,Eastern Asia,MRT,New,Clay Dominant,Metropolis (>15M),low-income,Mid-land,Low,Mild,High Poverty,Medium Density
2010,2017,0.989571667534752,0.0,1.956868022416948,0.0,2.634728007754283,0.0,0.0,0.0,0.0,2.634728007754283,0.0,0.0,0.0,2.607252188133921,0.0,0.0,1.9364611520885715,0.0,0.0,0.0,0.0,16.699801006408354,Europe,Western Europe,Streetcar,New,Clay Dominant,Large (5M-15M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2002,2008,0.0,0.7642856614898322,1.8382964414721545,2.3431046087617657,3.5741864161306065,2.3431046087617657,0.0,2.3431046087617657,0.0,0.0,0.0,3.5741864161306065,8.374692664209322,0.0,2.7316994293403534,4.307320864283759,0.0,1.4049836117849503,0.0,0.0,0.0,26.801906572922967,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Mild,High Poverty,Low Density
2010,2016,0.0,0.353732733759948,1.8382964414721545,2.3704875263015817,2.634728007754283,2.3704875263015817,0.0,0.0,0.0,0.0,0.0,2.634728007754283,6.2455898775789445,0.0,0.9319895408968241,4.357658784154328,0.0,0.6502656257031295,0.0,0.0,0.0,25.066225403151538,Americas,Latin America and the Caribbean,MRT,New,Clay Dominant,Large (5M-15M),low-income,Coastal,Moderate,Mild,High Poverty,Medium Density
2023,2025,0.9062329172202905,0.0,1.0637428820827777,0.0,3.1551606056620636,0.0,0.0,0.0,0.0,3.1551606056620636,0.0,0.0,0.0,2.859310399967671,0.0,0.0,0.9639988152021951,0.0,0.0,0.0,0.0,9.153807685078467,Europe,Southern Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),middle-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2010,2012,0.9283967698931244,0.0,1.0637428820827777,0.0,1.9300776947834186,0.0,0.0,0.0,0.0,1.9300776947834186,0.0,0.0,0.0,1.7918778974796934,0.0,0.0,0.9875754557224534,0.0,0.0,0.0,0.0,7.470595333867342,Europe,Western Europe,Streetcar,New,River Valleys/Deltas (River Sediments),Small (<1M),high-income,Mid-land,Moderate,Cold,Low Poverty,Low Density
2004,2011,1.043319797288205,0.0,1.956868022416948,0.0,6.9438530608256945,0.0,0.0,0.0,0.0,0.0,6.9438530608256945,0.0,0.0,7.244659367819745,0.0,0.0,2.0416391484678207,0.0,0.0,0.0,0.0,15.09139246685098,Europe,Northern Europe,Light Rail,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,Coastal,Moderate,Cold,Low Poverty,Medium Density
2021,2026,0.0,0.0,1.7002481439817703,2.719454745690174,4.2360005683305255,2.719454745690174,0.0,2.719454745690174,0.0,0.0,0.0,4.2360005683305255,11.51961184829272,0.0,0.0,4.623747884002135,0.0,0.0,0.0,0.0,0.0,22.435113791074198,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Medium (1M-5M),low-income,Mid-land,Moderate,Mild,High Poverty,Low Density
2019,2023,0.0,0.0,1.535341668488013,2.8891877075295884,4.5948307707931635,2.8891877075295884,0.0,2.8891877075295884,0.0,0.0,0.0,4.5948307707931635,13.275328581154312,0.0,0.0,4.435890275453535,0.0,0.0,0.0,0.0,0.0,21.758354859070554,Asia,Eastern Asia,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),low-income,Mid-land,Moderate,Cold,High Poverty,Medium Density
2017,2024,0.0,0.0,1.956868022416948,2.306678311656428,2.8229922786213404,2.306678311656428,0.0,2.306678311656428,0.0,0.0,0.0,2.8229922786213404,6.511735063069406,0.0,0.0,4.513865026083178,0.0,0.0,0.0,0.0,0.0,14.871087339585484,Asia,Western Asia,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Metropolis (>15M),middle-income,Mid-land,Moderate,Mild,Moderate Poverty,High Density
2020,2026,0.0,0.0,1.8382964414721545,2.8875284290410725,3.9280179522512544,2.8875284290410725,0.0,2.8875284290410725,0.0,0.0,0.0,3.9280179522512544,11.342263506909195,0.0,0.0,5.308133235755884,0.0,0.0,0.0,0.0,0.0,23.49130120512211,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2020,2024,0.0,0.0,1.535341668488013,2.330206976192116,3.3037960867119844,2.330206976192116,0.0,2.330206976192116,0.0,0.0,0.0,3.3037960867119844,7.69852868917248,0.0,0.0,3.577663866749211,0.0,0.0,2.330206976192116,0.0,0.0,19.216956533613242,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Medium (1M-5M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2013,2020,0.0,0.162715575436956,1.956868022416948,2.197235188064216,2.194834105659709,2.197235188064216,0.0,2.197235188064216,0.0,0.0,0.0,2.194834105659709,4.822566728918966,0.0,0.35713369449107624,4.299699277252152,0.0,0.3184129063217518,2.197235188064216,0.0,0.162715575436956,16.86081602240225,Asia,Eastern Asia,MRT,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2005,2012,0.0,0.0,1.956868022416948,1.4614851583648645,1.6201237036476763,1.4614851583648645,0.0,0.0,0.0,0.0,0.0,1.6201237036476763,2.367786747596195,0.0,0.0,2.8599335716411725,0.0,0.0,1.4614851583648645,0.0,0.0,14.512691542370113,Europe,Southern Europe,MRT,Extension,Clay Dominant,Medium (1M-5M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Medium Density
2010,2016,0.0,0.0,1.8382964414721545,1.1859929285240978,1.2422673848867312,1.1859929285240978,0.0,1.1859929285240978,0.0,0.0,0.0,1.2422673848867312,1.4733203338117868,0.0,0.0,2.1802065801169883,0.0,0.0,1.1859929285240978,0.0,0.0,11.779355124237352,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Medium (1M-5M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Medium Density
2010,2012,0.0,0.0,1.0637428820827777,1.0979440213463012,1.2422673848867312,1.0979440213463012,0.0,1.0979440213463012,0.0,0.0,0.0,1.2422673848867312,1.363940048149891,0.0,0.0,1.1679301376324691,0.0,0.0,1.0979440213463012,0.0,0.0,9.565353568748476,Asia,Western Asia,MRT,Extension,"Cold Climates (Permafrost, Rock Outcrops)",Medium (1M-5M),middle-income,Coastal,Moderate,Mild,Moderate Poverty,Medium Density
1987,1990,0.7620217019688398,0.0,1.3310818112918161,0.0,3.6981974818233416,0.0,0.0,0.0,0.0,3.6981974818233416,0.0,0.0,0.0,2.8181067393159003,0.0,0.0,1.0143132273003557,0.0,0.0,0.0,0.0,9.183702219543294,Europe,Western Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),middle-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2018,2022,0.0,0.0,1.535341668488013,2.2112753737572852,2.194834105659709,2.2112753737572852,0.0,2.2112753737572852,0.0,0.0,0.0,2.194834105659709,4.8533826073279105,0.0,0.0,3.395063221830965,0.0,0.0,2.2112753737572852,0.0,0.0,17.064196888018596,Asia,Eastern Asia,MRT,Extension,Clay Dominant,Medium (1M-5M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2005,2010,0.0,0.6273876943399932,1.7002481439817703,2.5137440310881765,4.137608705291035,2.5137440310881765,0.0,2.5137440310881765,0.0,0.0,0.0,4.137608705291035,10.400889185903816,0.0,2.5958847856936265,4.273988623302926,0.0,1.0667147628585756,0.0,0.0,0.0,21.98135173736322,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Coastal,Moderate,Mild,High Poverty,Medium Density
2017,2026,1.0544560089241082,0.0,2.152938006979087,0.0,4.4217918708135135,0.0,0.0,0.0,0.0,0.0,4.4217918708135135,0.0,0.0,4.662585008391083,0.0,0.0,2.270178418300192,0.0,0.0,0.0,0.0,20.83601735927805,Americas,Northern America,Light Rail,New,Clay Dominant,Medium (1M-5M),high-income,Mid-land,Moderate,Mild,Low Poverty,Low Density
